ID,Date,Description,Currency,Amount,Type,Tags,Account,Status,Memo,IOU
187073144,2023-02-05,"pants shirts heater teats",INR,-1268,Expense,"_LIVING / _SABYA / Apparel",AXISBANK,Cleared," "
185643723,2023-01-31,"Milk 30L@62",INR,-1950,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
184588302,2023-01-06,"Huggies XL 112  cancelled 1424.70",INR,-2,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
187073088,2023-01-05,"various toys + cars",INR,-2180,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
187073087,2023-01-05,"pants shirts",INR,-1268,Expense,"_LIVING / _SABYA / Apparel",AXISBANK,Cleared," "
183915180,2022-12-23,"Modelling Dough 300 helicopter 125 caps 75 trampoline @sobha 100",INR,-600,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
183782231,2022-12-19,Toys,INR,-475,Expense,"_LIVING / _SABYA / Play&Learn",YESBANK,Cleared," "
183463537,2022-12-12,"Lactogen 370 milk 9x1L@61 = 550 fruits",INR,-1203,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
182407333,2022-11-27,"Thermocot 2pc",INR,-200,Expense,"_LIVING / _SABYA / Apparel",FIBANK,Cleared," "
182349106,2022-11-25,"Milk 16.25L@120",INR,-1950,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
182291785,2022-11-23,Lactogen,INR,-730,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
182291783,2022-11-23,"Huggies XL 20",INR,-390,Expense,"_LIVING / _SABYA / Hygiene",FIBANK,Cleared," "
186387781,2022-10-05,Spinner,INR,-149,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
179636689,2022-09-13,"Huggies XL 112",INR,-1359,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
179494617,2022-09-11,"Google Play Store games",INR,-99,Expense,"_LIVING / _SABYA / Play&Learn",YESBANK,Cleared," "
178951356,2022-08-29,"Swiggy Biscottis (ordered from JKT)",INR,-300,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
178201354,2022-08-09,"Lactogen 350 milk 16x500ml @31 =496",INR,-1114,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
178074839,2022-08-06,"Huggies XL 112",INR,-1403.1,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
178166073,2022-08-05,"Teats x4",INR,-150,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
177645266,2022-07-27,Lactogen,INR,-350,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
177589094,2022-07-27,"2 sets",INR,-400,Expense,"_LIVING / _SABYA / Apparel",FIBANK,Cleared," "
177491144,2022-07-24,"Milk 750 + IronMan 500 + Screws 300 + car 150",INR,-2050,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
176617616,2022-07-06,"Huggies XL 112",INR,-1339.2,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
176740369,2022-07-05,Swimsuit,INR,-599,Expense,"_LIVING / _SABYA / Apparel",AXISBANK,Cleared," "
176740368,2022-07-05,"Toothbrush 198 + bottles 280",INR,-478,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
176740365,2022-07-05,"Swing Car 1595 + Scooter 1199 + fidget toys 678",INR,-3472,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
176740364,2022-07-05,"Lactogen x10",INR,-3500,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
176200006,2022-06-24,Lactogen,INR,-350,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
176129893,2022-06-22,"Milk 6L",INR,-340,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
175972527,2022-06-18,"Toy Guns 280 balls 200",INR,-480,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
175464717,2022-06-06,"Huggies XL 112",INR,-1337.4,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
174547764,2022-05-15,"Food and Hygiene",INR,-2760,Expense,"_LIVING / _SABYA / Hygiene,_LIVING / _SABYA / Food",YESBANK,Cleared," "
174314064,2022-05-10,"Lactogen 660 gems 40",INR,-880,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
172432271,2022-04-01,"Sabya Expenses",INR,-5000,Expense,"_LIVING / _SABYA",AXISBANK,Cleared," "
172150797,2022-03-21,"Sabya Expenses",INR,-10000,Expense,"_LIVING / _SABYA",AXISBANK,Cleared," "
171751350,2022-03-10,"Sabya Expenses",INR,-5000,Expense,"_LIVING / _SABYA",YESBANK,Cleared," "
171317638,2022-03-01,"Sabya Expenses",INR,-5000,Expense,"_LIVING / _SABYA",AXISBANK,Cleared," "
170669019,2022-02-12,"Huggies XL 112",INR,-1365.3,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
170009182,2022-02-01,"Sabya Expenses",INR,-10000,Expense,"_LIVING / _SABYA",AXISBANK,Cleared," "
168920521,2022-01-08,"Sabya Expenses",INR,-5000,Expense,"_LIVING / _SABYA",YESBANK,Cleared," "
168269534,2022-01-01,"Sabya Expenses",INR,-5000,Expense,"_LIVING / _SABYA",AXISBANK,Cleared," "
165227986,2021-11-01,"Monthly Expenses",INR,-5000,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
164635612,2021-10-13,"Huggies XL 112",INR,-1199.7,Expense,"_LIVING / _SABYA / Hygiene",YESBANK,Cleared," "
163902354,2021-10-01,"Monthly Expenses",INR,-5000,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
162378424,2021-09-01,"Monthly Expenses",INR,-5000,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
161991445,2021-08-11,"Huggies XL 112",INR,-1266.35,Expense,"_LIVING / _SABYA / Hygiene",YESBANK,Cleared," "
161488870,2021-08-04,"Lactogen x10 - Flipkart",INR,-3600,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
161275737,2021-07-24,"Cerelac x2",INR,-540,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
160536893,2021-07-04,"bottles + wipes",INR,-641,Expense,"_LIVING / _SABYA / Hygiene",YESBANK,Cleared," "
160536890,2021-07-04,"Horse Rideon",INR,-1424,Expense,"_LIVING / _SABYA / Gear",YESBANK,Cleared," "
160536889,2021-07-04,"7 toys",INR,-2055,Expense,"_LIVING / _SABYA / Play&Learn",YESBANK,Cleared," "
160153269,2021-06-29,"Toys from Kol - lambo 150 batman 150 blocks 400 drum 200 tennis ball 80",INR,-980,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
159902900,2021-06-23,"Lactogen x3",INR,-940,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
157075157,2021-05-25,"Lactogen x4 + ceralac 262 nestum 180",INR,-1700,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
158117195,2021-05-24,"Baby products from AMZN",INR,-780.2,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
157072445,2021-05-14,"Lactogen x3",INR,-940,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
157376586,2021-05-09,"Pampers Diapers 34 XL 42 L",INR,-1098,Expense,"_LIVING / _SABYA / Hygiene",YESBANK,Cleared," "
158705481,2021-05-07,"Baby products from AMAZON",INR,-550,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
158705478,2021-05-07,"Huggies XL 112",INR,-1303,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
156413236,2021-04-22,"Baby Car Seat",INR,-5799,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
156281825,2021-04-20,"Lactogen x1 + whisper 160",INR,-480,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
155769968,2021-04-18,"Huggies XL 112",INR,-1316.7,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
155880125,2021-04-12,"Toys from AMZN",INR,-310,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
155762972,2021-04-08,"Lactogen x2 610 + Cerelac x2 510",INR,-1120,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
155700354,2021-04-07,"Mamy Poko XL 66 + iodex",INR,-1000,Expense,"_LIVING / _SABYA / Hygiene",FIBANK,Cleared," "
155648842,2021-04-06,"Lactogen x2 Cerelac 1",INR,-860,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
155614837,2021-04-05,"Baby 7 pc 1500 mom 6pc 500",INR,-2040,Expense,"_LIVING / _SABYA / Apparel",FIBANK,Cleared," "
153572395,2021-03-09,"Lactogen x3 930 + Cerelac x1 260",INR,-1190,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
153123235,2021-03-01,"Lactogen x3",INR,-940,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
153000226,2021-02-26,"Toys from AMZN",INR,-800,Expense,"_LIVING / _SABYA / Play&Learn",FIBANK,Cleared," "
152953778,2021-02-25,"Toys from AMZN",INR,-456,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
152457359,2021-02-16,"Lactogen x3 930 + Cerelac x2 530",INR,-1460,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
151924832,2021-02-06,"Lactogen x3 930 + Cerelac x2 530",INR,-1460,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
150649421,2021-01-26,"Supples Wipes 6 pack 415 + 9 pack 549",INR,-964,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
151128555,2021-01-22,"Lactogen x3",INR,-940,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
150354709,2021-01-18,"Huggies diapers XL 168units 1855 + 960 Little's 96 units",INR,-2815,Expense,"_LIVING / _SABYA / Hygiene",FIBANK,Cleared," "
149935301,2021-01-17,"Baybee Playpen xpressbees 1112029357661",INR,-2975,Expense,"_LIVING / _SABYA / Gear",FIBANK,Cleared," "
149449076,2021-01-04,"Baby holder",INR,-500,Expense,"_LIVING / _SABYA / Gear",FIBANK,Cleared," "
149157577,2021-01-04,"Huggies diapers XL 168units",INR,-1980,Expense,"_LIVING / _SABYA / Hygiene",FIBANK,Cleared," "
148237677,2020-12-15,"Sabya Bday",INR,-12000,Expense,"_LIVING / _SABYA",STYCHED,Cleared," "
142355301,2020-10-04,"Lactogen x5 FK pay later",INR,-1600,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
142931481,2020-09-25,"3 shoes + socks",INR,-405,Expense,"_LIVING / _SABYA / Apparel",FIBANK,Cleared," "
141036419,2020-09-09,"pram + walker FK pay later",INR,-3875,Expense,"_LIVING / _SABYA / Gear",AXISBANK,Cleared," "
142391818,2020-09-06,"Lactogen x2",INR,-640,Expense,"_LIVING / _SABYA / Food",YESBANK,Cleared," "
142232886,2020-09-06,"Huggies diapers XL diapers",INR,-1364,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
141391979,2020-08-17,"Firstcry 10 items",INR,-1934.09,Expense,"_LIVING / _SABYA / Play&Learn",AXISBANK,Cleared," "
141370436,2020-08-17,"Lactogen x4",INR,-1320,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
140491595,2020-07-25,"Lactogen x5",INR,-1632,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
140281510,2020-07-19,"Baby XL diapers",INR,-2854,Expense,"_LIVING / _SABYA / Hygiene",AXISBANK,Cleared," "
140208407,2020-07-16,"Lactogen x3",INR,-960,Expense,"_LIVING / _SABYA / Food",FIBANK,Cleared," "
140128406,2020-07-14,"Lactogen x4",INR,-1280,Expense,"_LIVING / _SABYA / Food",AXISBANK,Cleared," "
